movieId,title,genres,imdbId
3120,"Distinguished Gentleman, The (1992)",['Comedy'],104114
3121,"Hitch-Hiker, The (1953)","['Drama', 'Film-Noir']",45877
3122,Santa Fe Trail (1940),"['Drama', 'Romance', 'Western']",33021
3124,Agnes Browne (1999),"['Comedy', 'Drama']",160509
3125,"End of the Affair, The (1999)",['Drama'],172396
3127,Holy Smoke (1999),"['Comedy', 'Drama']",144715
3128,"Map of the World, A (1999)",['Drama'],160513
3129,Sweet and Lowdown (1999),"['Comedy', 'Drama']",158371
3130,Bonfire of the Vanities (1990),"['Comedy', 'Crime', 'Drama']",99165
3133,Go West (1925),"['Comedy', 'Western']",15863
3134,Grand Illusion (La grande illusion) (1937),"['Drama', 'War']",28950
3135,"Great Santini, The (1979)",['Drama'],79239
3137,"Sea Wolves, The (1980)","['Action', 'War']",81470
3138,Stealing Home (1988),['Drama'],96171
3141,"Two Jakes, The (1990)",['Drama'],100828
3142,U2: Rattle and Hum (1988),"['Documentary', 'Musical']",96328
3143,Hell in the Pacific (1968),"['Drama', 'War']",63056
3144,"Glass Bottom Boat, The (1966)","['Comedy', 'Romance']",60463
3145,Cradle Will Rock (1999),['Drama'],150216
3146,Deuce Bigalow: Male Gigolo (1999),['Comedy'],205000
3147,"Green Mile, The (1999)","['Crime', 'Drama']",120689
3148,"Cider House Rules, The (1999)",['Drama'],124315
3150,"War Zone, The (1999)","['Drama', 'Thriller']",141974
3152,"Last Picture Show, The (1971)",['Drama'],67328
3153,"7th Voyage of Sinbad, The (1958)","['Action', 'Adventure', 'Fantasy']",51337
3155,Anna and the King (1999),"['Drama', 'Romance']",166485
3156,Bicentennial Man (1999),"['Drama', 'Romance', 'Sci-Fi']",182789
3157,Stuart Little (1999),"['Children', 'Comedy', 'Fantasy']",164912
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",['Drama'],162866
3159,Fantasia 2000 (1999),"['Animation', 'Children', 'Musical', 'IMAX']",120910
3160,Magnolia (1999),['Drama'],175880
3161,Onegin (1999),"['Drama', 'Romance']",119079
3162,Simpatico (1999),"['Comedy', 'Drama']",174204
3163,Topsy-Turvy (1999),"['Comedy', 'Drama', 'Musical']",151568
3165,Boiling Point (1993),"['Action', 'Drama']",106455
3166,Brenda Starr (1989),['Adventure'],96978
3167,Carnal Knowledge (1971),"['Comedy', 'Drama']",66892
3168,Easy Rider (1969),"['Adventure', 'Drama']",64276
3169,"Falcon and the Snowman, The (1985)","['Drama', 'Thriller']",87231
3171,Room at the Top (1959),['Drama'],53226
3173,Any Given Sunday (1999),['Drama'],146838
3174,Man on the Moon (1999),"['Comedy', 'Drama']",125664
3175,Galaxy Quest (1999),"['Adventure', 'Comedy', 'Sci-Fi']",177789
3176,"Talented Mr. Ripley, The (1999)","['Drama', 'Mystery', 'Thriller']",134119
3177,Next Friday (2000),['Comedy'],195945
3178,"Hurricane, The (1999)",['Drama'],174856
3179,Angela's Ashes (1999),['Drama'],145653
3180,Play it to the Bone (1999),"['Comedy', 'Drama']",196857
3181,Titus (1999),['Drama'],120866
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",['Documentary'],192335
3183,"Third Miracle, The (1999)",['Drama'],174268
3185,Snow Falling on Cedars (1999),['Drama'],120834
3186,"Girl, Interrupted (1999)",['Drama'],172493
3187,Trans (1998),['Drama'],169333
3188,"Life and Times of Hank Greenberg, The (1998)",['Documentary'],208261
3189,My Dog Skip (1999),"['Children', 'Drama']",156812
3190,Supernova (2000),"['Adventure', 'Sci-Fi', 'Thriller']",134983
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",['Drama'],169302
3194,"Way We Were, The (1973)","['Drama', 'Romance']",70903
3196,Stalag 17 (1953),"['Drama', 'War']",46359
3197,"Presidio, The (1988)","['Action', 'Crime', 'Romance', 'Thriller']",95897
3198,Papillon (1973),"['Crime', 'Drama']",70511
3199,Pal Joey (1957),"['Comedy', 'Drama', 'Musical', 'Romance']",50815
3200,"Last Detail, The (1973)","['Comedy', 'Drama']",70290
3201,Five Easy Pieces (1970),['Drama'],65724
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),"['Drama', 'Horror']",65436
3203,Dead Calm (1989),['Thriller'],97162
3204,"Boys from Brazil, The (1978)","['Action', 'Mystery', 'Thriller']",77269
3205,Black Sunday (La maschera del demonio) (1960),['Horror'],54067
3206,Against All Odds (1984),['Romance'],86859
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),"['Action', 'Comedy']",107659
3210,Fast Times at Ridgemont High (1982),"['Comedy', 'Drama', 'Romance']",83929
3211,"Cry in the Dark, A (1988)",['Drama'],94924
3213,Batman: Mask of the Phantasm (1993),"['Animation', 'Children']",106364
3214,American Flyers (1985),['Drama'],88707
3216,"Vampyros Lesbos (Vampiras, Las) (1971)","['Fantasy', 'Horror', 'Thriller']",66380
3217,"Star Is Born, A (1937)",['Drama'],29606
3218,Poison (1991),['Drama'],102687
3219,Pacific Heights (1990),"['Mystery', 'Thriller']",100318
3221,"Draughtsman's Contract, The (1982)",['Drama'],83851
3222,Carmen (1984),['Drama'],87034
3223,"Zed & Two Noughts, A (1985)",['Drama'],90366
3224,Woman in the Dunes (Suna no onna) (1964),['Drama'],58625
3225,Down to You (2000),"['Comedy', 'Romance']",186975
3230,"Odessa File, The (1974)",['Thriller'],71935
3232,Seven Chances (1925),['Comedy'],16332
3235,Where the Buffalo Roam (1980),['Comedy'],81748
3238,Eye of the Beholder (1999),['Thriller'],120662
3239,Isn't She Great? (2000),['Comedy'],141399
3240,"Big Tease, The (1999)",['Comedy'],156639
3241,"Cup, The (Phörpa) (1999)",['Comedy'],201840
3243,Encino Man (1992),['Comedy'],104187
3244,"Goodbye Girl, The (1977)","['Comedy', 'Romance']",76095
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),['Drama'],58604
3246,Malcolm X (1992),['Drama'],104797
3247,Sister Act (1992),"['Comedy', 'Crime']",105417
3248,Sister Act 2: Back in the Habit (1993),['Comedy'],108147
3249,"Hand That Rocks the Cradle, The (1992)","['Drama', 'Thriller']",104389
3250,Alive (1993),['Drama'],106246
3251,Agnes of God (1985),"['Drama', 'Mystery']",88683
3252,Scent of a Woman (1992),['Drama'],105323
3253,Wayne's World (1992),['Comedy'],105793
3254,Wayne's World 2 (1993),['Comedy'],108525
3255,"League of Their Own, A (1992)","['Comedy', 'Drama']",104694
3256,Patriot Games (1992),"['Action', 'Thriller']",105112
3257,"Bodyguard, The (1992)","['Drama', 'Romance', 'Thriller']",103855
3258,Death Becomes Her (1992),"['Comedy', 'Fantasy']",104070
3259,Far and Away (1992),"['Adventure', 'Drama', 'Romance']",104231
3260,Howards End (1992),['Drama'],104454
3261,Singles (1992),"['Comedy', 'Drama', 'Romance']",105415
3262,Twin Peaks: Fire Walk with Me (1992),"['Crime', 'Drama', 'Mystery', 'Thriller']",105665
3263,White Men Can't Jump (1992),"['Comedy', 'Drama']",105812
3264,Buffy the Vampire Slayer (1992),"['Action', 'Comedy', 'Horror']",103893
3265,Hard-Boiled (Lat sau san taam) (1992),"['Action', 'Crime', 'Drama', 'Thriller']",104684
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),"['Comedy', 'Crime', 'Drama', 'Thriller']",103905
3267,"Mariachi, El (1992)","['Action', 'Crime', 'Thriller', 'Western']",104815
3268,Stop! Or My Mom Will Shoot (1992),"['Action', 'Comedy']",105477
3269,Forever Young (1992),"['Drama', 'Romance', 'Sci-Fi']",104291
3270,"Cutting Edge, The (1992)","['Comedy', 'Drama', 'Romance']",104040
3271,Of Mice and Men (1992),['Drama'],105046
3272,Bad Lieutenant (1992),"['Crime', 'Drama']",103759
3273,Scream 3 (2000),"['Comedy', 'Horror', 'Mystery', 'Thriller']",134084
3274,Single White Female (1992),"['Drama', 'Thriller']",105414
3275,"Boondock Saints, The (2000)","['Action', 'Crime', 'Drama', 'Thriller']",144117
3276,Gun Shy (2000),['Comedy'],171356
3281,"Brandon Teena Story, The (1998)",['Documentary'],144801
3283,Minnie and Moskowitz (1971),['Action'],67433
3284,They Might Be Giants (1971),"['Comedy', 'Mystery', 'Romance']",67848
3285,"Beach, The (2000)","['Adventure', 'Drama']",163978
3286,Snow Day (2000),['Comedy'],184907
3287,"Tigger Movie, The (2000)","['Animation', 'Children']",220099
3289,Not One Less (Yi ge dou bu neng shao) (1999),['Drama'],209189
3292,"Big Combo, The (1955)",['Film-Noir'],47878
3295,Raining Stones (1993),['Drama'],107920
3296,To Sir with Love (1967),['Drama'],62376
3298,Boiler Room (2000),"['Crime', 'Drama', 'Thriller']",181984
3299,Hanging Up (2000),"['Comedy', 'Drama']",162983
3300,Pitch Black (2000),"['Horror', 'Sci-Fi', 'Thriller']",134847
3301,"Whole Nine Yards, The (2000)","['Comedy', 'Crime']",190138
3302,Beautiful People (1999),['Comedy'],159272
3304,Blue Collar (1978),"['Crime', 'Drama']",77248
3306,"Circus, The (1928)",['Comedy'],18773
3307,City Lights (1931),"['Comedy', 'Drama', 'Romance']",21749
3308,"Flamingo Kid, The (1984)","['Comedy', 'Drama']",87265
3309,"Dog's Life, A (1918)",['Comedy'],9018
3310,"Kid, The (1921)","['Comedy', 'Drama']",12349
3311,"Man from Laramie, The (1955)",['Western'],48342
3316,Reindeer Games (2000),"['Action', 'Thriller']",184858
3317,Wonder Boys (2000),"['Comedy', 'Drama']",185014
3318,Deterrence (1999),"['Drama', 'Thriller']",158583
3319,Judy Berlin (1999),['Drama'],181618
3320,Mifune's Last Song (Mifunes sidste sang) (1999),"['Comedy', 'Drama', 'Romance']",164756
3322,3 Strikes (2000),['Comedy'],199290
3324,Drowning Mona (2000),['Comedy'],186045
3325,"Next Best Thing, The (2000)","['Comedy', 'Drama']",156841
3326,What Planet Are You From? (2000),"['Comedy', 'Sci-Fi']",181151
3327,Beyond the Mat (1999),['Documentary'],218043
3328,Ghost Dog: The Way of the Samurai (1999),"['Crime', 'Drama']",165798
3329,"Year My Voice Broke, The (1987)",['Drama'],94347
3330,Splendor in the Grass (1961),"['Drama', 'Romance']",55471
3331,My Tutor (1983),['Drama'],85980
3334,Key Largo (1948),"['Crime', 'Drama', 'Film-Noir', 'Thriller']",40506
3338,For All Mankind (1989),['Documentary'],97372
3339,Cross of Iron (1977),['War'],74695
3340,Bride of the Monster (1955),"['Horror', 'Sci-Fi']",47898
3341,Born Yesterday (1950),['Comedy'],42276
3342,Birdy (1984),"['Drama', 'War']",86969
3343,And God Created Woman (1988),"['Comedy', 'Drama', 'Romance']",92559
3344,Blood Feast (1963),['Horror'],56875
3345,"Charlie, the Lonesome Cougar (1967)","['Adventure', 'Children']",62793
3347,Never Cry Wolf (1983),"['Adventure', 'Drama']",86005
3350,"Raisin in the Sun, A (1961)",['Drama'],55353
3351,Two Thousand Maniacs! (1964),['Horror'],58694
3354,Mission to Mars (2000),['Sci-Fi'],183523
3355,"Ninth Gate, The (1999)","['Fantasy', 'Horror', 'Mystery', 'Thriller']",142688
3357,East-West (Est-ouest) (1999),"['Drama', 'Romance']",181530
3358,Defending Your Life (1991),"['Comedy', 'Drama', 'Fantasy', 'Romance']",101698
3359,Breaking Away (1979),"['Comedy', 'Drama']",78902
3360,Hoosiers (a.k.a. Best Shot) (1986),"['Drama', 'Romance']",91217
3361,Bull Durham (1988),"['Comedy', 'Drama', 'Romance']",94812
3362,Dog Day Afternoon (1975),"['Crime', 'Drama']",72890
3363,American Graffiti (1973),"['Comedy', 'Drama']",69704
3364,"Asphalt Jungle, The (1950)","['Crime', 'Film-Noir']",42208
3365,"Searchers, The (1956)","['Drama', 'Western']",49730
3367,"Devil's Brigade, The (1968)",['War'],62886
3368,"Big Country, The (1958)","['Romance', 'Western']",51411
3370,Betrayed (1988),"['Drama', 'Thriller']",94731
3371,Bound for Glory (1976),['Drama'],74235
3372,"Bridge at Remagen, The (1969)","['Action', 'War']",64110
3374,Daughters of the Dust (1991),['Drama'],104057
3375,Destination Moon (1950),['Sci-Fi'],42393
3379,On the Beach (1959),['Drama'],53137
3384,"Taking of Pelham One Two Three, The (1974)","['Action', 'Crime']",72251
3385,Volunteers (1985),['Comedy'],90274
3386,JFK (1991),"['Drama', 'Mystery', 'Thriller']",102138
3387,Who's Harry Crumb? (1989),"['Comedy', 'Mystery']",98645
3388,Harry and the Hendersons (1987),"['Children', 'Comedy']",93148
3390,Shanghai Surprise (1986),"['Adventure', 'Crime', 'Drama', 'Romance']",91934
3391,Who's That Girl? (1987),['Comedy'],94321
3392,She-Devil (1989),['Comedy'],98309
3393,Date with an Angel (1987),"['Comedy', 'Fantasy', 'Romance']",92834
3394,Blind Date (1987),"['Comedy', 'Romance']",92666
3395,Nadine (1987),['Comedy'],93596
3396,"Muppet Movie, The (1979)","['Adventure', 'Children', 'Comedy', 'Musical']",79588
3397,"Great Muppet Caper, The (1981)","['Children', 'Comedy']",82474
3398,"Muppets Take Manhattan, The (1984)","['Children', 'Comedy', 'Musical']",87755
3399,Sesame Street Presents Follow That Bird (1985),"['Children', 'Comedy']",89994
3400,We're Back! A Dinosaur's Story (1993),"['Adventure', 'Animation', 'Children', 'Fantasy']",108526
3401,Baby... Secret of the Lost Legend (1985),"['Adventure', 'Sci-Fi']",88760
3402,Turtle Diary (1985),"['Comedy', 'Drama', 'Romance']",90219
3403,Raise the Titanic (1980),"['Drama', 'Thriller']",81400
3404,Titanic (1953),"['Action', 'Drama']",46435
3405,"Night to Remember, A (1958)","['Action', 'Drama']",51994
3406,Captain Horatio Hornblower R.N. (1951),"['Action', 'Adventure', 'Drama', 'War']",43379
3408,Erin Brockovich (2000),['Drama'],195685
3409,Final Destination (2000),"['Drama', 'Thriller']",195714
3412,"Bear, The (Ours, L') (1988)","['Adventure', 'Children', 'Drama']",95800
3414,Love Is a Many-Splendored Thing (1955),"['Drama', 'Romance', 'War']",48316
3415,"Mirror, The (Zerkalo) (1975)",['Drama'],72443
3417,"Crimson Pirate, The (1952)","['Adventure', 'Comedy']",44517
3418,Thelma & Louise (1991),"['Adventure', 'Crime', 'Drama']",103074
3420,...And Justice for All (1979),"['Drama', 'Thriller']",78718
3421,Animal House (1978),['Comedy'],77975
3422,She's Gotta Have It (1986),"['Comedy', 'Romance']",91939
3423,School Daze (1988),['Drama'],96054
3424,Do the Right Thing (1989),['Drama'],97216
3425,Mo' Better Blues (1990),"['Drama', 'Musical']",100168
3426,Jungle Fever (1991),"['Drama', 'Romance']",102175
3427,Coogan's Bluff (1968),['Crime'],62824
3428,"Champ, The (1979)",['Drama'],78950
3429,Creature Comforts (1989),"['Animation', 'Comedy']",99317
3430,Death Wish (1974),"['Action', 'Crime', 'Drama']",71402
3431,Death Wish 2 (1982),"['Action', 'Drama']",82250
3432,Death Wish 3 (1985),"['Action', 'Drama']",89003
3433,Death Wish 4: The Crackdown (1987),"['Action', 'Drama']",92857
3434,Death Wish 5: The Face of Death (1994),"['Action', 'Drama']",109578
3435,Double Indemnity (1944),"['Crime', 'Drama', 'Film-Noir']",36775
3436,Dying Young (1991),"['Drama', 'Romance']",101787
3437,Cool as Ice (1991),['Drama'],101615
3438,Teenage Mutant Ninja Turtles (1990),"['Action', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi']",100758
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),"['Action', 'Children', 'Fantasy']",103060
3440,Teenage Mutant Ninja Turtles III (1993),"['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy']",108308
3441,Red Dawn (1984),"['Action', 'Drama', 'War']",87985
3442,Band of the Hand (1986),"['Action', 'Crime', 'Drama']",90693
3444,Bloodsport (1988),['Action'],92675
3445,Eyes of Laura Mars (1978),"['Mystery', 'Thriller']",77530
3446,Funny Bones (1995),"['Comedy', 'Drama']",113133
3447,"Good Earth, The (1937)",['Drama'],28944
3448,"Good Morning, Vietnam (1987)","['Comedy', 'Drama', 'War']",93105
3449,"Good Mother, The (1988)",['Drama'],95238
3450,Grumpy Old Men (1993),['Comedy'],107050
3451,Guess Who's Coming to Dinner (1967),['Drama'],61735
3452,Romeo Must Die (2000),"['Action', 'Crime', 'Romance', 'Thriller']",165929
3453,Here on Earth (2000),"['Drama', 'Romance']",195778
3454,Whatever It Takes (2000),"['Comedy', 'Romance']",202402
3456,"Color of Paradise, The (Rang-e khoda) (1999)",['Drama'],191043
3457,Waking the Dead (2000),"['Drama', 'Thriller']",127349
3459,Gothic (1986),"['Drama', 'Horror']",91142
3461,Lord of the Flies (1963),"['Adventure', 'Drama', 'Thriller']",57261
3462,Modern Times (1936),"['Comedy', 'Drama', 'Romance']",27977
3464,Solar Crisis (1990),"['Sci-Fi', 'Thriller']",100649
3466,Heart and Souls (1993),"['Comedy', 'Fantasy']",107091
3467,Hud (1963),"['Drama', 'Western']",57163
3468,"Hustler, The (1961)",['Drama'],54997
3469,Inherit the Wind (1960),['Drama'],53946
3470,Dersu Uzala (1975),"['Adventure', 'Drama']",71411
3471,Close Encounters of the Third Kind (1977),"['Adventure', 'Drama', 'Sci-Fi']",75860
3474,Retroactive (1997),"['Sci-Fi', 'Thriller']",117468
3475,"Place in the Sun, A (1951)","['Drama', 'Romance']",43924
3476,Jacob's Ladder (1990),"['Horror', 'Mystery']",99871
3477,Empire Records (1995),"['Comedy', 'Drama']",112950
3478,"Bamba, La (1987)",['Drama'],93378
3479,Ladyhawke (1985),"['Adventure', 'Fantasy', 'Romance']",89457
3480,Lucas (1986),"['Drama', 'Romance']",91445
3481,High Fidelity (2000),"['Comedy', 'Drama', 'Romance']",146882
3483,"Road to El Dorado, The (2000)","['Animation', 'Children']",138749
3484,"Skulls, The (2000)",['Thriller'],192614
3487,El Dorado (1966),['Western'],61619
3489,Hook (1991),"['Adventure', 'Comedy', 'Fantasy']",102057
3490,Horror Express (1972),['Horror'],68713
3491,My Chauffeur (1986),['Comedy'],91579
3494,True Grit (1969),"['Adventure', 'Drama', 'Western']",65126
3495,Roadside Prophets (1992),"['Comedy', 'Drama']",105267
3496,Madame Sousatzka (1988),['Drama'],95564
3497,Max Dugan Returns (1983),['Comedy'],85919
3498,Midnight Express (1978),['Drama'],77928
3499,Misery (1990),"['Drama', 'Horror', 'Thriller']",100157
3500,Mr. Saturday Night (1992),"['Comedy', 'Drama']",104928
3501,Murphy's Romance (1985),"['Comedy', 'Romance']",89643
3502,My Life (1993),['Drama'],107630
3503,Solaris (Solyaris) (1972),"['Drama', 'Mystery', 'Sci-Fi']",69293
3504,Network (1976),"['Comedy', 'Drama']",74958
3505,No Way Out (1987),"['Drama', 'Mystery', 'Thriller']",93640
3506,North Dallas Forty (1979),"['Comedy', 'Drama']",79640
3507,"Odd Couple, The (1968)",['Comedy'],63374
3508,"Outlaw Josey Wales, The (1976)","['Action', 'Adventure', 'Drama', 'Thriller', 'Western']",75029
3509,Black and White (1999),['Drama'],165643
3510,Frequency (2000),"['Drama', 'Thriller']",186151
3511,Ready to Rumble (2000),['Comedy'],217756
3512,Return to Me (2000),"['Drama', 'Romance']",122459
3513,Rules of Engagement (2000),"['Drama', 'Thriller']",160797
3514,Joe Gould's Secret (2000),['Drama'],172632
3515,Me Myself I (2000),"['Comedy', 'Romance']",183503
3516,"Bell, Book and Candle (1958)","['Comedy', 'Fantasy', 'Romance']",51406
3518,"End of Violence, The (1997)","['Drama', 'Thriller']",119062
3519,Force 10 from Navarone (1978),"['Action', 'Drama', 'War']",77572
3520,How to Stuff a Wild Bikini (1965),['Comedy'],59287
3521,Mystery Train (1989),"['Comedy', 'Drama']",97940
3524,Arthur (1981),"['Comedy', 'Romance']",82031
3525,Bachelor Party (1984),['Comedy'],86927
3526,Parenthood (1989),"['Comedy', 'Drama']",98067
3527,Predator (1987),"['Action', 'Sci-Fi', 'Thriller']",93773
3528,"Prince of Tides, The (1991)","['Drama', 'Romance']",102713
3529,"Postman Always Rings Twice, The (1981)","['Crime', 'Thriller']",82934
3531,All the Vermeers in New York (1990),"['Comedy', 'Drama', 'Romance']",99014
3534,28 Days (2000),['Drama'],191754
3535,American Psycho (2000),"['Crime', 'Horror', 'Mystery', 'Thriller']",144084
3536,Keeping the Faith (2000),"['Comedy', 'Drama', 'Romance']",171433
3537,Where the Money Is (2000),"['Comedy', 'Drama']",149367
3538,East is East (1999),['Comedy'],166175
3539,"Filth and the Fury, The (2000)",['Documentary'],236216
3540,Passion of Mind (2000),"['Drama', 'Mystery', 'Romance']",160644
3543,Diner (1982),"['Comedy', 'Drama']",83833
3544,Shakes the Clown (1992),['Comedy'],102898
3545,Cabaret (1972),"['Drama', 'Musical']",68327
3546,What Ever Happened to Baby Jane? (1962),"['Drama', 'Horror', 'Thriller']",56687
3547,Prick Up Your Ears (1987),"['Comedy', 'Drama']",93776
3548,Auntie Mame (1958),"['Comedy', 'Drama']",51383
3549,Guys and Dolls (1955),"['Comedy', 'Musical', 'Romance']",48140
3550,"Hunger, The (1983)",['Horror'],85701
3551,Marathon Man (1976),"['Crime', 'Drama', 'Thriller']",74860
3552,Caddyshack (1980),['Comedy'],80487
3553,Gossip (2000),"['Drama', 'Thriller']",176783
3554,Love and Basketball (2000),"['Drama', 'Romance']",199725
3555,U-571 (2000),"['Action', 'Thriller', 'War']",141926
3556,"Virgin Suicides, The (1999)","['Drama', 'Romance']",159097
3557,Jennifer 8 (1992),"['Mystery', 'Thriller']",104549
3559,Limelight (1952),"['Comedy', 'Drama', 'Romance']",44837
3562,Committed (2000),"['Comedy', 'Drama']",144142
3563,"Crow: Salvation, The (2000)","['Action', 'Horror']",132910
3564,"Flintstones in Viva Rock Vegas, The (2000)","['Children', 'Comedy']",158622
3565,Where the Heart Is (2000),"['Comedy', 'Drama']",198021
3566,"Big Kahuna, The (2000)","['Comedy', 'Drama']",189584
3567,Bossa Nova (2000),"['Comedy', 'Drama', 'Romance']",180837
3568,Smiling Fish and Goat on Fire (1999),"['Comedy', 'Romance']",162348
3569,"Idiots, The (Idioterne) (1998)","['Comedy', 'Drama']",154421
3571,Time Code (2000),"['Comedy', 'Drama']",220100
3572,Carnosaur (1993),"['Horror', 'Sci-Fi']",106521
3573,Carnosaur 2 (1995),"['Horror', 'Sci-Fi']",112634
3574,Carnosaur 3: Primal Species (1996),"['Horror', 'Sci-Fi']",115834
3576,"Hidden, The (1987)","['Action', 'Horror', 'Sci-Fi']",93185
3577,Two Moon Junction (1988),"['Drama', 'Romance']",96324
3578,Gladiator (2000),"['Action', 'Adventure', 'Drama']",172495
3579,I Dreamed of Africa (2000),['Drama'],167203
3580,Up at the Villa (2000),['Drama'],153464
3581,Human Traffic (1999),['Comedy'],188674
3584,Breathless (1983),"['Action', 'Drama', 'Romance', 'Thriller']",85276
3587,Inferno (1980),['Horror'],80923
3588,"King of Marvin Gardens, The (1972)","['Crime', 'Drama']",68805
3590,"Lords of Flatbush, The (1974)","['Comedy', 'Drama']",71772
3591,Mr. Mom (1983),"['Comedy', 'Drama']",85970
3593,Battlefield Earth (2000),"['Action', 'Sci-Fi']",185183
3594,Center Stage (2000),"['Drama', 'Musical']",210616
3595,Held Up (1999),['Comedy'],165831
3596,Screwed (2000),['Comedy'],156323
3597,Whipped (2000),['Comedy'],174336
3598,Hamlet (2000),"['Crime', 'Drama', 'Romance', 'Thriller']",171359
3599,Anchors Aweigh (1945),"['Comedy', 'Musical']",37514
3600,Blue Hawaii (1961),"['Comedy', 'Musical']",54692
3602,G. I. Blues (1960),"['Comedy', 'Musical', 'Romance']",53848
3604,Gypsy (1962),['Musical'],56048
3605,King Creole (1958),"['Crime', 'Drama', 'Musical']",51818
3606,On the Town (1949),"['Comedy', 'Musical', 'Romance']",41716
3608,Pee-wee's Big Adventure (1985),"['Adventure', 'Comedy']",89791
3610,Roustabout (1964),"['Drama', 'Musical', 'Romance']",58534
3611,Saludos Amigos (1943),"['Animation', 'Children', 'Comedy']",36326
3612,"Slipper and the Rose, The (1976)","['Adventure', 'Musical', 'Romance']",75232
3613,Things Change (1988),['Comedy'],96259
3614,Honeymoon in Vegas (1992),"['Comedy', 'Romance']",104438
3615,Dinosaur (2000),"['Adventure', 'Animation', 'Children']",130623
3616,Loser (2000),"['Comedy', 'Romance']",217630
3617,Road Trip (2000),['Comedy'],215129
3618,Small Time Crooks (2000),"['Comedy', 'Crime']",196216
3619,"Hollywood Knights, The (1980)",['Comedy'],80881
3620,"Myth of Fingerprints, The (1997)","['Comedy', 'Drama']",119746
3621,Possession (1981),"['Drama', 'Horror']",82933
3622,"Twelve Chairs, The (1970)",['Comedy'],66495
3623,Mission: Impossible II (2000),"['Action', 'Adventure', 'Thriller']",120755
3624,Shanghai Noon (2000),"['Action', 'Adventure', 'Comedy', 'Western']",184894
3625,Better Living Through Circuitry (1999),['Documentary'],207998
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),['Comedy'],154443
3627,Carnival of Souls (1962),"['Horror', 'Thriller']",55830
3628,Flying Tigers (1942),"['Action', 'Drama', 'Romance', 'War']",34742
3629,"Gold Rush, The (1925)","['Adventure', 'Comedy', 'Romance']",15864
3632,Monsieur Verdoux (1947),"['Comedy', 'Crime']",39631
3633,On Her Majesty's Secret Service (1969),"['Action', 'Adventure', 'Romance', 'Thriller']",64757
3634,Seven Days in May (1964),['Thriller'],58576
3635,"Spy Who Loved Me, The (1977)","['Action', 'Adventure', 'Thriller']",76752
3637,Vagabond (Sans toit ni loi) (1985),['Drama'],89960
3638,Moonraker (1979),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",79574
3639,"Man with the Golden Gun, The (1974)","['Action', 'Adventure', 'Thriller']",71807
3643,"Fighting Seabees, The (1944)","['Action', 'Drama', 'War']",36824
3645,Cleo from 5 to 7 (Cléo de 5 à 7) (1962),['Drama'],55852
3646,Big Momma's House (2000),['Comedy'],208003
3649,American Gigolo (1980),['Drama'],80365
3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",['Horror'],81318
3653,"Endless Summer, The (1966)",['Documentary'],60371
3654,"Guns of Navarone, The (1961)","['Action', 'Adventure', 'Drama', 'War']",54953
3655,Blow-Out (La grande bouffe) (1973),['Drama'],70130
3658,Quatermass and the Pit (1967),"['Horror', 'Sci-Fi']",62168
3659,Quatermass 2 (Enemy from Space) (1957),"['Sci-Fi', 'Thriller']",50873
3660,Puppet Master (1989),"['Horror', 'Sci-Fi', 'Thriller']",98143
3661,Puppet Master II (1991),"['Horror', 'Sci-Fi', 'Thriller']",100438
3662,Puppet Master III: Toulon's Revenge (1991),"['Horror', 'Sci-Fi', 'Thriller']",102728
3663,Puppet Master 4 (1993),"['Horror', 'Sci-Fi', 'Thriller']",107899
3664,Puppet Master 5: The Final Chapter (1994),"['Horror', 'Sci-Fi', 'Thriller']",110916
3665,Curse of the Puppet Master (Puppet Master 6: The Curse) (1998),"['Horror', 'Sci-Fi', 'Thriller']",132451
3666,Retro Puppet Master (Puppet Master 7) (1999),"['Horror', 'Sci-Fi', 'Thriller']",189047
3667,Rent-A-Cop (1988),"['Action', 'Comedy', 'Crime']",95977
3668,Romeo and Juliet (1968),"['Drama', 'Romance']",63518
3669,Stay Tuned (1992),['Comedy'],105466
3671,Blazing Saddles (1974),"['Comedy', 'Western']",71230
3672,Benji (1974),"['Adventure', 'Children']",71206
3673,Benji the Hunted (1987),"['Adventure', 'Children']",92638
3674,For the Love of Benji (1977),"['Adventure', 'Children', 'Comedy', 'Drama']",76044
3675,White Christmas (1954),"['Comedy', 'Musical', 'Romance']",47673
3676,Eraserhead (1977),"['Drama', 'Horror']",74486
3677,Baraka (1992),['Documentary'],103767
3678,"Man with the Golden Arm, The (1955)",['Drama'],48347
3679,"Decline of Western Civilization, The (1981)","['Documentary', 'Musical']",82252
